name,time,hex,type,ZTMD001-配置文件号,ZTMD001-在轨更新及程序加载工作状态,ZTMD002-接收到的上注文件计数,ZTMD003-发射通道开启控制,ZTMD003-汇聚子板1,ZTMD003-汇聚子板2,ZTMD003-汇聚子板3,ZTMD003-汇聚子板4,ZTMD003-转发接口,ZTMD003-上注接口,ZTMD003-下传接口,ZTMD004-频谱采集开关,ZTMD004-频谱采集间隔,ZTMD005-下行广播开关,ZTMD005-忙闲指示帧开关,ZTMD005-保留,ZTMD006-整机温度,ZTMD007-FPGA（加载控制）状态,ZTMD007-FPGA（主）状态,ZTMD007-FPGA（从1）状态,ZTMD007-FPGA（从2）状态,ZTMD007-FPGA（从3）状态,ZTMD007-FPGA（从4）状态,ZTMD008-保留,ZTMD008-CAN在线状态,ZTMD008-载波监视本振1锁定指示,ZTMD009-PA功率遥测,ZTMD010-接收DCS载荷包计数,ZTMD011-数传上注包计数,ZTMD012-数传下行包计数,ZTMD013-下行业务帧余量,ZTMD014-CAN总线接收指令计数,ZTMD015-CAN总线执行指令计数,ZTMD016-心跳信号,ZTMD017-错误类型代码（保留）
0x0A6D,1730845016795000000,03ff000000fe000123000000000000000000000000000a00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,4.950000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,10,0
0x0A6D,1730845017795000000,03ff000000fe000123000000000000000000000000000b00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,4.950000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,11,0
0x0A6D,1730845018795000000,03ff000000fe000123000000000000000000000000000c00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,4.950000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,12,0
0x0A6D,1730845019795000000,03ff000000fe000123000000000000000000000000000d00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,4.950000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,13,0
0x0A6D,1730845020795000000,03ff000000fe000123000000000000000000000000000e00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,4.950000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,14,0
0x0A6D,1730845021795000000,03ff000000fe000123000000000000000000000000000f00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,4.950000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,15,0
0x0A6D,1730845022795000000,03ff000000fe000123000000000000000000000000000000,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,4.950000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,0,0
0x0A6D,1730845023795000000,03ff000000fe000123000000000000000000000000000100,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,4.950000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,1,0
0x0A6D,1730845024795000000,03ff000000fe000123000000000000000000000000000200,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,4.950000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,2,0
0x0A6D,1730845025795000000,03ff000000fe000123000000000000000000000000000300,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,4.950000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,3,0
0x0A6D,1730845026795000000,03ff000000fe000123000000000000000000000000000400,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,4.950000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,4,0
0x0A6D,1730845027795000000,03ff000000fe000123000000000000000000000000000500,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,4.950000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,5,0
0x0A6D,1730845028795000000,03ff000000fe000123000000000000000000000000000600,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,4.950000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,6,0
0x0A6D,1730845029795000000,03ff000000fe000123000000000000000000000000000700,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,4.950000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,7,0
0x0A6D,1730845030795000000,03ff000000fe000123000000000000000000000000000800,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,4.950000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,8,0
0x0A6D,1730845031795000000,03ff000000fe000123000000000000000000000000000900,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,4.950000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,9,0
0x0A6D,1730845044796000000,03ff000000fe000123f00000000000000000000000000100,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,4.950000000000003,0,0,1,1,1,1,0,A总线,0,0.0,0,0,0,0,0,0,1,0
0x0A6D,1730845045796000000,03ff000000fe000123f00000000000000000000000000200,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,4.950000000000003,0,0,1,1,1,1,0,A总线,0,0.0,0,0,0,0,0,0,2,0
0x0A6D,1730845046796000000,03ff000000fe000123f00000000000000000000000000300,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,4.950000000000003,0,0,1,1,1,1,0,A总线,0,0.0,0,0,0,0,0,0,3,0
0x0A6D,1730845047796000000,03ff000000fe000123f00000000000000000000000000400,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,4.950000000000003,0,0,1,1,1,1,0,A总线,0,0.0,0,0,0,0,0,0,4,0
0x0A6D,1730845048796000000,03ff000000fe000124000000000000000000000000000500,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,6.520000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,5,0
0x0A6D,1730845049796000000,03ff000000fe000124000000000000000000000000000600,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,6.520000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,6,0
0x0A6D,1730845050796000000,03ff000000fe000124000000000000000000000000000700,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,6.520000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,7,0
0x0A6D,1730845051796000000,03ff000000fe000124000000000000000000000000000800,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,6.520000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,8,0
0x0A6D,1730845052796000000,03ff000000fe000124000000000000000000000000000900,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,6.520000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,9,0
0x0A6D,1730845053796000000,03ff000000fe000124000000000000000000000000000a00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,6.520000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,10,0
0x0A6D,1730845054796000000,03ff000000fe000124000000000000000000000000000b00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,6.520000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,11,0
0x0A6D,1730845055796000000,03ff000000fe000124000000000000000000000000000c00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,6.520000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,12,0
0x0A6D,1730845056796000000,03ff000000fe000124000000000000000000000000000d00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,6.520000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,13,0
0x0A6D,1730845057796000000,03ff000000fe000124000000000000000000000000000e00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,6.520000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,14,0
0x0A6D,1730845058796000000,03ff000000fe000124000000000000000000000000000f00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,6.520000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,15,0
0x0A6D,1730845059796000000,03ff000000fe000124000000000000000000000000000000,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,6.520000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,0,0
0x0A6D,1730845060796000000,03ff000000fe000124000000000000000000000000000100,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,6.520000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,1,0
0x0A6D,1730845061796000000,03ff000000fe000124000000000000000000000000000200,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,6.520000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,2,0
0x0A6D,1730845062796000000,03ff000000fe000124000000000000000000000000000300,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,6.520000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,3,0
0x0A6D,1730845063796000000,03ff000000fe000124000000000000000000000000000400,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,6.520000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,4,0
0x0A6D,1730845064796000000,03ff000000fe000124000000000000000000000000000500,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,6.520000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,5,0
0x0A6D,1730845065796000000,03ff000000fe000124000000000000000000000000000600,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,6.520000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,6,0
0x0A6D,1730845066796000000,03ff000000fe000124000000000000000000000000000700,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,6.520000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,7,0
0x0A6D,1730845067796000000,03ff000000fe000124000000000000000000000000000800,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,6.520000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,8,0
0x0A6D,1730845068796000000,03ff000000fe000124000000000000000000000000000900,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,6.520000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,9,0
0x0A6D,1730845069796000000,03ff000000fe000124000000000000000000000000000a00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,6.520000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,10,0
0x0A6D,1730845070796000000,03ff000000fe000124000000000000000000000000000b00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,6.520000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,11,0
0x0A6D,1730845071796000000,03ff000000fe000124000000000000000000000000000c00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,6.520000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,12,0
0x0A6D,1730845072796000000,03ff000000fe000124000000000000000000000000000d00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,6.520000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,13,0
0x0A6D,1730845073796000000,03ff000000fe000124000000000000000000000000000e00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,6.520000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,14,0
0x0A6D,1730845074796000000,03ff000000fe000124000000000000000000000000000f00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,6.520000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,15,0
0x0A6D,1730845075796000000,03ff000000fe000124000000000000000000000000000000,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,6.520000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,0,0
0x0A6D,1730845076796000000,03ff000000fe000124000000000000000000000000000100,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,6.520000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,1,0
0x0A6D,1730845077796000000,03ff000000fe000124000000000000000000000000000200,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,6.520000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,2,0
0x0A6D,1730845078796000000,03ff000000fe000124000000000000000000000000000300,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,6.520000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,3,0
0x0A6D,1730845079796000000,03ff000000fe000124000000000000000000000000000400,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,6.520000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,4,0
0x0A6D,1730845080796000000,03ff000000fe000124000000000000000000000000000500,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,6.520000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,5,0
0x0A6D,1730845081796000000,03ff000000fe000124000000000000000000000000000600,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,6.520000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,6,0
0x0A6D,1730845082796000000,03ff000000fe000124000000000000000000000000000700,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,6.520000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,7,0
0x0A6D,1730845083796000000,03ff000000fe000124000000000000000000000000000800,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,6.520000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,8,0
0x0A6D,1730845084796000000,03ff000000fe000124000000000000000000000000000900,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,6.520000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,9,0
0x0A6D,1730845085796000000,03ff000000fe000124000000000000000000000000000a00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,6.520000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,10,0
0x0A6D,1730845086796000000,03ff000000fe000124000000000000000000000000000b00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,6.520000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,11,0
0x0A6D,1730845087796000000,03ff000000fe000124000000000000000000000000000c00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,6.520000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,12,0
0x0A6D,1730845088796000000,03ff000000fe000124000000000000000000000000000d00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,6.520000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,13,0
0x0A6D,1730845089796000000,03ff000000fe000124000000000000000000000000000e00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,6.520000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,14,0
0x0A6D,1730845090796000000,03ff000000fe000124000000000000000000000000000f00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,6.520000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,15,0
0x0A6D,1730845091796000000,03ff000000fe000124000000000000000000000000000000,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,6.520000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,0,0
0x0A6D,1730845092796000000,03ff000000fe000124000000000000000000000000000100,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,6.520000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,1,0
0x0A6D,1730845093796000000,03ff000000fe000124000000000000000000000000000200,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,6.520000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,2,0
0x0A6D,1730845094796000000,03ff000000fe000124000000000000000000000000000300,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,6.520000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,3,0
0x0A6D,1730845095796000000,03ff000000fe000124000000000000000000000000000400,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,6.520000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,4,0
0x0A6D,1730845096796000000,03ff000000fe000124000000000000000000000000000500,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,6.520000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,5,0
0x0A6D,1730845097796000000,03ff000000fe000124000000000000000000000000000600,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,6.520000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,6,0
0x0A6D,1730845098797000000,03ff000000fe000124000000000000000000000000000700,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,6.520000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,7,0
0x0A6D,1730845099797000000,03ff000000fe000124000000000000000000000000000800,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,6.520000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,8,0
0x0A6D,1730845100797000000,03ff000000fe000124000000000000000000000000000900,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,6.520000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,9,0
0x0A6D,1730845101797000000,03ff000000fe000124000000000000000000000000000a00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,6.520000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,10,0
0x0A6D,1730845102797000000,03ff000000fe000124000000000000000000000000000b00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,6.520000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,11,0
0x0A6D,1730845103797000000,03ff000000fe000124000000000000000000000000000c00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,6.520000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,12,0
0x0A6D,1730845104797000000,03ff000000fe000124000000000000000000000000000d00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,6.520000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,13,0
0x0A6D,1730845105797000000,03ff000000fe000124000000000000000000000000000e00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,6.520000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,14,0
0x0A6D,1730845106797000000,03ff000000fe000124000000000000000000000000000f00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,6.520000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,15,0
0x0A6D,1730845107797000000,03ff000000fe000125000000000000000000000000000000,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,0,0
0x0A6D,1730845108797000000,03ff000000fe000125000000000000000000000000000100,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,1,0
0x0A6D,1730845109797000000,03ff000000fe000125000000000000000000000000000200,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,2,0
0x0A6D,1730845110797000000,03ff000000fe000125000000000000000000000000000300,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,3,0
0x0A6D,1730845111797000000,03ff000000fe000125000000000000000000000000000400,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,4,0
0x0A6D,1730845112797000000,03ff000000fe000125000000000000000000000000000500,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,5,0
0x0A6D,1730845113797000000,03ff000000fe000125000000000000000000000000000600,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,6,0
0x0A6D,1730845114797000000,03ff000000fe000125000000000000000000000000000700,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,7,0
0x0A6D,1730845115797000000,03ff000000fe000125000000000000000000000000000800,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,8,0
0x0A6D,1730845116797000000,03ff000000fe000125000000000000000000000000000900,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,9,0
0x0A6D,1730845117797000000,03ff000000fe000125000000000000000000000000000a00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,10,0
0x0A6D,1730845118797000000,03ff000000fe000125000000000000000000000000000b00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,11,0
0x0A6D,1730845119797000000,03ff000000fe000125000000000000000000000000000c00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,12,0
