name,time,hex,type,ZTMD001-配置文件号,ZTMD001-在轨更新及程序加载工作状态,ZTMD002-接收到的上注文件计数,ZTMD003-发射通道开启控制,ZTMD003-汇聚子板1,ZTMD003-汇聚子板2,ZTMD003-汇聚子板3,ZTMD003-汇聚子板4,ZTMD003-转发接口,ZTMD003-上注接口,ZTMD003-下传接口,ZTMD004-频谱采集开关,ZTMD004-频谱采集间隔,ZTMD005-下行广播开关,ZTMD005-忙闲指示帧开关,ZTMD005-保留,ZTMD006-整机温度,ZTMD007-FPGA（加载控制）状态,ZTMD007-FPGA（主）状态,ZTMD007-FPGA（从1）状态,ZTMD007-FPGA（从2）状态,ZTMD007-FPGA（从3）状态,ZTMD007-FPGA（从4）状态,ZTMD008-保留,ZTMD008-CAN在线状态,ZTMD008-载波监视本振1锁定指示,ZTMD009-PA功率遥测,ZTMD010-接收DCS载荷包计数,ZTMD011-数传上注包计数,ZTMD012-数传下行包计数,ZTMD013-下行业务帧余量,ZTMD014-CAN总线接收指令计数,ZTMD015-CAN总线执行指令计数,ZTMD016-心跳信号,ZTMD017-错误类型代码（保留）
0x0A6D,1730845120797000000,03ff000000fe000125000000000000000000000000000d00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,13,0
0x0A6D,1730845121797000000,03ff000000fe000125000000000000000000000000000e00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,14,0
0x0A6D,1730845122797000000,03ff000000fe000125000000000000000000000000000f00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,15,0
0x0A6D,1730845123797000000,03ff000000fe000125000000000000000000000000000000,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,0,0
0x0A6D,1730845124797000000,03ff000000fe000125000000000000000000000000000100,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,1,0
0x0A6D,1730845125797000000,03ff000000fe000125000000000000000000000000000200,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,2,0
0x0A6D,1730845126797000000,03ff000000fe000125000000000000000000000000000300,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,3,0
0x0A6D,1730845127797000000,03ff000000fe000125000000000000000000000000000400,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,4,0
0x0A6D,1730845128797000000,03ff000000fe000125000000000000000000000000000500,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,5,0
0x0A6D,1730845129797000000,03ff000000fe000125000000000000000000000000000600,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,6,0
0x0A6D,1730845130797000000,03ff000000fe000125000000000000000000000000000700,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,7,0
0x0A6D,1730845131797000000,03ff000000fe000125000000000000000000000000000800,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,8,0
0x0A6D,1730845132797000000,03ff000000fe000125000000000000000000000000000900,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,9,0
0x0A6D,1730845133797000000,03ff000000fe000125000000000000000000000000000a00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,10,0
0x0A6D,1730845134797000000,03ff000000fe000125000000000000000000000000000b00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,11,0
0x0A6D,1730845135797000000,03ff000000fe000125000000000000000000000000000c00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,12,0
0x0A6D,1730845136797000000,03ff000000fe000125000000000000000000000000000d00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,13,0
0x0A6D,1730845137797000000,03ff000000fe000125000000000000000000000000000e00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,14,0
0x0A6D,1730845138797000000,03ff000000fe000125000000000000000000000000000f00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,15,0
0x0A6D,1730845139797000000,03ff000000fe000125000000000000000000000000000000,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,0,0
0x0A6D,1730845140797000000,03ff000000fe000125000000000000000000000000000100,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,1,0
0x0A6D,1730845141797000000,03ff000000fe000125000000000000000000000000000200,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,2,0
0x0A6D,1730845142797000000,03ff000000fe000125000000000000000000000000000300,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,3,0
0x0A6D,1730845143797000000,03ff000000fe000125000000000000000000000000000400,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,4,0
0x0A6D,1730845144797000000,03ff000000fe000125000000000000000000000000000500,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,5,0
0x0A6D,1730845145797000000,03ff000000fe000125000000000000000000000000000600,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,6,0
0x0A6D,1730845146797000000,03ff000000fe000125000000000000000000000000000700,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,7,0
0x0A6D,1730845147797000000,03ff000000fe000125000000000000000000000000000800,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,8,0
0x0A6D,1730845148797000000,03ff000000fe000125000000000000000000000000000900,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,9,0
0x0A6D,1730845149797000000,03ff000000fe000125000000000000000000000000000a00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,10,0
0x0A6D,1730845150797000000,03ff000000fe000125000000000000000000000000000b00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,11,0
0x0A6D,1730845151797000000,03ff000000fe000125000000000000000000000000000c00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,12,0
0x0A6D,1730845152797000000,03ff000000fe000125000000000000000000000000000d00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,13,0
0x0A6D,1730845153797000000,03ff000000fe000125000000000000000000000000000e00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,14,0
0x0A6D,1730845154797000000,03ff000000fe000125000000000000000000000000000f00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,15,0
0x0A6D,1730845155797000000,03ff000000fe000125000000000000000000000000000000,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,0,0
0x0A6D,1730845156797000000,03ff000000fe000125000000000000000000000000000100,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,1,0
0x0A6D,1730845157797000000,03ff000000fe000125000000000000000000000000000200,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,2,0
0x0A6D,1730845158797000000,03ff000000fe000125000000000000000000000000000300,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,3,0
0x0A6D,1730845159797000000,03ff000000fe000125000000000000000000000000000400,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,4,0
0x0A6D,1730845160797000000,03ff000000fe000125000000000000000000000000000500,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,5,0
0x0A6D,1730845161797000000,03ff000000fe000125000000000000000000000000000600,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,6,0
0x0A6D,1730845162797000000,03ff000000fe000125000000000000000000000000000700,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,7,0
0x0A6D,1730845163797000000,03ff000000fe000125000000000000000000000000000800,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,8,0
0x0A6D,1730845164797000000,03ff000000fe000125000000000000000000000000000900,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,9,0
0x0A6D,1730845165797000000,03ff000000fe000125000000000000000000000000000a00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,10,0
0x0A6D,1730845166797000000,03ff000000fe000125000000000000000000000000000b00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,11,0
0x0A6D,1730845167797000000,03ff000000fe000125000000000000000000000000000c00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,12,0
0x0A6D,1730845168797000000,03ff000000fe000125000000000000000000000000000d00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,13,0
0x0A6D,1730845169797000000,03ff000000fe000125000000000000000000000000000e00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,14,0
0x0A6D,1730845170797000000,03ff000000fe000125000000000000000000000000000f00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,15,0
0x0A6D,1730845171797000000,03ff000000fe000125000000000000000000000000000000,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,0,0
0x0A6D,1730845172797000000,03ff000000fe000125000000000000000000000000000100,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,1,0
0x0A6D,1730845173797000000,03ff000000fe000125000000000000000000000000000200,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,2,0
0x0A6D,1730845174797000000,03ff000000fe000125000000000000000000000000000300,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,3,0
0x0A6D,1730845175797000000,03ff000000fe000125000000000000000000000000000400,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,4,0
0x0A6D,1730845176797000000,03ff000000fe000125000000000000000000000000000500,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,5,0
0x0A6D,1730845177797000000,03ff000000fe000125000000000000000000000000000600,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,6,0
0x0A6D,1730845178797000000,03ff000000fe000125000000000000000000000000000700,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,7,0
0x0A6D,1730845179797000000,03ff000000fe000125000000000000000000000000000800,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,8,0
0x0A6D,1730845180797000000,03ff000000fe000125000000000000000000000000000900,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,9,0
0x0A6D,1730845181797000000,03ff000000fe000125000000000000000000000000000a00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,10,0
0x0A6D,1730845182797000000,03ff000000fe000125000000000000000000000000000b00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,11,0
0x0A6D,1730845183797000000,03ff000000fe000125000000000000000000000000000c00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,12,0
0x0A6D,1730845184797000000,03ff000000fe000125000000000000000000000000000d00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,13,0
0x0A6D,1730845185797000000,03ff000000fe000125000000000000000000000000000e00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,14,0
0x0A6D,1730845186797000000,03ff000000fe000125000000000000000000000000000f00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,15,0
0x0A6D,1730845187797000000,03ff000000fe000125000000000000000000000000000000,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,0,0
0x0A6D,1730845188797000000,03ff000000fe000125000000000000000000000000000100,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,1,0
0x0A6D,1730845189797000000,03ff000000fe000125000000000000000000000000000200,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,2,0
0x0A6D,1730845190797000000,03ff000000fe000125000000000000000000000000000300,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,3,0
0x0A6D,1730845191797000000,03ff000000fe000125000000000000000000000000000400,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,4,0
0x0A6D,1730845192797000000,03ff000000fe000125000000000000000000000000000500,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,5,0
0x0A6D,1730845193797000000,03ff000000fe000125000000000000000000000000000600,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,6,0
0x0A6D,1730845194797000000,03ff000000fe000125000000000000000000000000000700,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,7,0
0x0A6D,1730845195797000000,03ff000000fe000125000000000000000000000000000800,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,8,0
0x0A6D,1730845196797000000,03ff000000fe000125000000000000000000000000000900,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,9,0
0x0A6D,1730845197797000000,03ff000000fe000125000000000000000000000000000a00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,10,0
0x0A6D,1730845198797000000,03ff000000fe000125000000000000000000000000000b00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,11,0
0x0A6D,1730845199797000000,03ff000000fe000125000000000000000000000000000c00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,12,0
0x0A6D,1730845200797000000,03ff000000fe000125000000000000000000000000000d00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,13,0
0x0A6D,1730845201797000000,03ff000000fe000125000000000000000000000000000e00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,14,0
0x0A6D,1730845202797000000,03ff000000fe000125000000000000000000000000000f00,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,15,0
0x0A6D,1730845203797000000,03ff000000fe000125000000000000000000000000000000,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,0,0
0x0A6D,1730845204797000000,03ff000000fe000125000000000000000000000000000100,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,1,0
0x0A6D,1730845205797000000,03ff000000fe000125000000000000000000000000000200,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,2,0
0x0A6D,1730845206797000000,03ff000000fe000125000000000000000000000000000300,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,3,0
0x0A6D,1730845207797000000,03ff000000fe000125000000000000000000000000000400,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,4,0
0x0A6D,1730845208797000000,03ff000000fe000125000000000000000000000000000500,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,5,0
0x0A6D,1730845209797000000,03ff000000fe000125000000000000000000000000000600,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,6,0
0x0A6D,1730845210797000000,03ff000000fe000125000000000000000000000000000700,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,7,0
0x0A6D,1730845211797000000,03ff000000fe000125000000000000000000000000000800,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,8,0
0x0A6D,1730845212764000000,03ff000000fe000125000000000000000000000000000900,0,0,空闲状态,0,关闭,开启,开启,开启,开启,开启,开启,开启,关闭,全速,开启广播,关闭,0,8.090000000000003,0,0,0,0,0,0,0,A总线,0,0.0,0,0,0,0,0,0,9,0
